Transportmittel,Schlange,Reisezeit
Strassenbahn,0,1238.9067548535108
Taxi,0,705.5544805487275
Taxi,0,801.5003673478041
Taxi,0,829.4901760248351
Strassenbahn,0,1012.1453014547006
Strassenbahn,0,1158.2328825800128
Taxi,0,544.8763823931838
Taxi,0,738.4867190102862
Strassenbahn,0,1108.1292127032038
Taxi,0,1396.06634192609
Taxi,0,583.265670210787
Strassenbahn,0,1050.3202770307971
Taxi,1,1497.8169219053007
Strassenbahn,0,1023.3044274561951
Taxi,1,1000.8474486575403
Taxi,1,1036.4640723147907
Taxi,0,613.0199848610755
Taxi,0,610.1961909471078
Strassenbahn,0,1211.794271232961
Strassenbahn,0,1235.3877099945448
Strassenbahn,0,1205.4477013441642
Taxi,0,482.51459849443927
Taxi,1,551.6908457228393
Taxi,0,931.3811663885119
Taxi,0,1075.4521319513174
Taxi,0,955.7981871012267
Taxi,2,1339.9982700522155
Taxi,0,555.1493674202179
Strassenbahn,0,1251.6142798576675
Strassenbahn,0,1035.6084897348958
Taxi,1,663.8692970432251
Strassenbahn,0,1027.8321561232942
Strassenbahn,0,1072.775066002128
Taxi,0,1530.1974799215918
Taxi,1,698.7657141221523
Taxi,1,1090.102480620678
Strassenbahn,0,1061.3662168039161
Strassenbahn,0,1017.5499911935106
Strassenbahn,0,1012.6650065022615
Taxi,0,1306.6729628513865
Taxi,0,506.7394197965903
Strassenbahn,0,1280.6102963981466
Strassenbahn,0,1291.0976117682876
Taxi,0,622.3607353417962
Strassenbahn,0,1135.8287871383347
Strassenbahn,0,1115.474523040623
Taxi,0,475.15717859353157
Taxi,0,1246.4120131238205
Taxi,0,576.7293833870756
Taxi,0,536.4144801491376
Strassenbahn,0,1126.7528010544288
Strassenbahn,0,1268.8500098100674
Taxi,0,843.2858652123118
Taxi,0,663.2151895259528
Taxi,1,1530.653742854659
Taxi,0,615.072025894023
Taxi,0,797.5369915547022
Taxi,3,683.145828629687
Taxi,2,897.9229069334324
Taxi,1,1167.070861936445
Strassenbahn,0,1216.9203356837147
Taxi,1,892.265796944015
Taxi,1,768.1255038352116
Strassenbahn,0,1164.1336954655635
Strassenbahn,0,1065.284491324218
Strassenbahn,0,1204.3923047377993
Taxi,0,738.1874713044958
Strassenbahn,0,1096.963541047129
Strassenbahn,0,1183.5194538849155
Taxi,0,778.2189890361652
Taxi,2,1352.7965462254033
Taxi,0,1004.5673071271899
Taxi,2,715.9665602085418
Taxi,1,661.4180074243877
Taxi,0,706.2984502819495
Strassenbahn,0,1011.252111219039
Strassenbahn,0,1089.9593371184724
Taxi,1,514.2964043496138
Strassenbahn,0,1217.1889769419427
Taxi,0,657.5026222535114
Taxi,2,876.7855353299407
Taxi,0,1535.907234471696
Strassenbahn,0,1176.480597809593
Strassenbahn,0,1221.3458220658117
Strassenbahn,0,1147.2690463109093
Strassenbahn,0,1123.8677766543524
Strassenbahn,0,1104.3767973001527
Taxi,4,562.6412128262324
Taxi,1,742.6756902411558
Taxi,1,765.8236525662276
Taxi,0,1611.5930493471326
Taxi,0,669.141822021175
Taxi,3,779.7140815413969
Taxi,0,658.175832643185
Taxi,0,829.042766085995
Taxi,2,823.4290618040885
Taxi,0,986.2041716620693
Strassenbahn,0,1229.2481220111683
Strassenbahn,0,1034.728112103926
Taxi,1,944.0492261599727
Taxi,2,686.2614929762958
Taxi,0,921.5477703672261
Taxi,0,449.67934739959134
Taxi,4,785.9989185578455
Taxi,1,1091.091101014877
Strassenbahn,0,1136.2173312924888
Strassenbahn,0,1162.5703129261888
Strassenbahn,0,1002.9227782119442
Taxi,1,1157.1350965166769
Taxi,1,1259.9780075229096
Strassenbahn,0,994.5060517578222
Taxi,0,766.7271481114385
Taxi,1,1052.471097763303
Strassenbahn,0,1061.8877738542874
Taxi,0,504.2375135319401
Taxi,0,623.1537772050428
Strassenbahn,0,1122.7483629255967
Taxi,1,832.205846624706
Strassenbahn,0,1200.50674202665
Taxi,0,990.6896271810477
Taxi,0,675.3242886300372
Taxi,0,591.1517688640153
Taxi,2,683.903086680246
Strassenbahn,0,1228.147423846463
Taxi,1,1151.0815798703766
Strassenbahn,0,1192.3647670703526
Strassenbahn,0,1128.2933610645682
Strassenbahn,0,1020.8141911587551
Taxi,2,944.5960811621212
Strassenbahn,0,1002.2752268709563
Strassenbahn,0,1070.2207329516104
Taxi,0,1905.5020172549976
Strassenbahn,0,1280.2734363084696
Taxi,3,682.2522844220491
Taxi,1,693.2725749747235
Taxi,1,677.8785145632816
Strassenbahn,0,1062.151586260123
Strassenbahn,0,1026.0602148851217
Strassenbahn,0,1259.6506093550724
Strassenbahn,0,1295.7722755741793
Taxi,0,580.6469251520207
Taxi,0,1144.3308711689988
Strassenbahn,0,1219.037866160275
Taxi,0,589.7653239360668
Taxi,2,790.092176218315
Strassenbahn,0,1246.7801121444722
Taxi,0,456.9006769614026
Taxi,0,1580.2599139548504
Taxi,0,457.04823111094623
Strassenbahn,0,1167.838595597293
Strassenbahn,0,1049.5981912351906
Taxi,0,675.1732141777245
Taxi,0,1046.6981475731207
Taxi,0,612.3249608053966
Strassenbahn,0,1146.4042258797351
Taxi,0,748.340740717827
Taxi,0,567.3157305956959
Taxi,0,685.6925616440801
Taxi,1,1316.0073009431553
Taxi,2,963.5532477035392
Taxi,0,572.9308120885928
Taxi,2,755.3591810883868
Strassenbahn,0,1079.5201639198287
Strassenbahn,0,1179.7248480422422
Taxi,0,1152.8416860799634
Taxi,2,1191.2726051568438
Strassenbahn,0,1157.3843673777142
Taxi,1,760.910159692286
Taxi,0,1220.7446629832978
Taxi,3,1092.111876247052
Strassenbahn,0,1123.8425321193486
Strassenbahn,0,1045.586881292704
Taxi,0,424.5397554903543
Taxi,1,1019.4607233112445
Strassenbahn,0,1181.921792782076
Taxi,0,1261.0174955588925
Strassenbahn,0,996.8857024490818
Strassenbahn,0,1001.0531994976309
Taxi,1,1096.7564001410933
Taxi,1,763.786753569363
Strassenbahn,0,1153.6228857448314
Taxi,0,922.0645322992333
Strassenbahn,0,1024.2899702513623
Taxi,3,1163.8853766933844
Strassenbahn,0,1023.6863098930396
Strassenbahn,0,1254.1351201996952
Taxi,2,760.3851009028813
Strassenbahn,0,1129.3064324531006
Taxi,0,551.6610014430436
Strassenbahn,0,1011.3413458271767
Strassenbahn,0,1038.2351220681876
Taxi,0,590.0340127530974
Taxi,0,511.7510821716867
Taxi,3,1258.2205476801873
Taxi,0,802.9850249071999
Strassenbahn,0,1107.1186542184141
Strassenbahn,0,1223.3653548957705
Strassenbahn,0,1236.4538243379097
Strassenbahn,0,1246.4869653608719
Strassenbahn,0,1174.9265992082373
Taxi,0,778.6899706114336
Taxi,1,1047.4388194246917
Taxi,0,764.4388779137183
Taxi,0,1065.6579849185728
Taxi,1,1091.6580118091051
Taxi,1,983.5722738259618
Strassenbahn,0,1020.4329644141599
Strassenbahn,0,1191.4263152114036
Taxi,1,1102.8076596696637
Strassenbahn,0,1051.8335128520423
Taxi,4,934.8384978755432
Strassenbahn,0,1003.6542767712438
Strassenbahn,0,1071.4130920961738
Taxi,0,547.3654430461299
Strassenbahn,0,1147.235993524495
Taxi,1,698.2425222870494
Taxi,3,807.8210957175856
Taxi,0,596.8617074614065
Taxi,0,1246.2367801827031
Taxi,0,1059.9408659640933
Strassenbahn,0,1255.324850274038
Strassenbahn,0,1201.2477551652078
Taxi,0,630.5879034821537
Taxi,0,598.6664771000277
Strassenbahn,0,1024.7699422248315
Taxi,1,1068.2395895374698
Strassenbahn,0,1095.264089996076
Strassenbahn,0,1222.130671690739
Taxi,0,472.82631208563157
Taxi,0,863.7725958696027
Strassenbahn,0,1002.6529881451694
Taxi,1,820.735923043432
Strassenbahn,0,1298.6184945546497
Strassenbahn,0,1105.5581789681091
Strassenbahn,0,1062.1399484811689
Taxi,3,755.6829328306997
Taxi,2,1199.1793436803882
Taxi,2,848.476109985202
Strassenbahn,0,1088.960897955639
Strassenbahn,0,1148.0010315210593
Taxi,0,1666.7181715851484
Strassenbahn,0,1238.3713830198803
Taxi,0,721.832868161488
Strassenbahn,0,1125.0618313884838
Strassenbahn,0,1253.98252972404
Taxi,0,689.3797738923134
Strassenbahn,0,1154.5333049103938
Strassenbahn,0,1038.6870925333874
Strassenbahn,0,1193.202446809035
Strassenbahn,0,1179.8853645216063
Taxi,0,1178.4801354456597
Taxi,0,675.0863766714135
Taxi,1,1011.287859916642
Strassenbahn,0,1137.1706192827723
Taxi,2,906.1792923721974
Taxi,1,647.175830483339
Strassenbahn,0,1066.7956033068167
Taxi,0,952.3281521812639
Taxi,1,838.8751305012745
Taxi,0,717.0576714231865
Taxi,0,497.73991907009633
Taxi,0,587.9515312045742
Strassenbahn,0,1042.2794907020684
Strassenbahn,0,1012.1126858395118
Strassenbahn,0,1082.0274050820785
Strassenbahn,0,1204.7024704161845
Taxi,1,1115.1845312583455
Taxi,0,600.8822891437999
Strassenbahn,0,1047.9750672783794
Strassenbahn,0,1017.2351131716748
Taxi,0,389.18214271393435
Strassenbahn,0,1017.9271224259705
Strassenbahn,0,1216.4250306731476
Taxi,0,606.6760488240548
Taxi,1,929.4131567762771
Strassenbahn,0,1022.8192521207129
Taxi,2,793.2871714782792
Taxi,1,1469.9286874689496
Strassenbahn,0,1052.8503802537348
Strassenbahn,0,1221.0102483981295
Strassenbahn,0,1172.2105718923663
Taxi,0,580.6688456957053
Taxi,1,1223.6436067573209
Strassenbahn,0,1239.9436359776976
Taxi,0,654.5711845025901
Taxi,0,625.3197204622151
Strassenbahn,0,1163.9238903737014
Strassenbahn,0,1064.0215558531268
Strassenbahn,0,1190.646123626845
Taxi,1,965.248103630038
Strassenbahn,0,1128.5676983187986
Taxi,1,1007.0795438101848
Strassenbahn,0,1227.7910698673982
Taxi,1,1018.5985803021676
Strassenbahn,0,1230.7662032039011
Strassenbahn,0,1154.8948117544662
Taxi,0,711.4475925938551
Taxi,0,960.0360939236537
Strassenbahn,0,1196.6720380966403
Strassenbahn,0,1230.9915486160808
Taxi,0,790.7682276889723
Strassenbahn,0,1058.5765142751688
Taxi,0,508.7119503816564
Strassenbahn,0,1259.8171909076364
Strassenbahn,0,1067.9487303584524
Taxi,4,944.8157145182813
Taxi,0,1198.6915195833776
Taxi,2,841.6670267226917
Taxi,0,763.1928329545729
Taxi,2,693.4210326156306
Strassenbahn,0,1041.2602964177381
Strassenbahn,0,1297.3937144616182
Taxi,0,513.507529056622
Taxi,0,645.277337044081
Taxi,0,694.5403531823533
Taxi,0,642.9058934037968
Strassenbahn,0,1171.9575835385203
Strassenbahn,0,1075.826041771103
Taxi,0,832.1940234736838
Taxi,1,898.4678360770955
Taxi,2,716.9815244081163
Taxi,0,665.400003191711
Taxi,0,553.1981030482352
Taxi,0,892.5204601514788
Taxi,0,879.830670313521
Strassenbahn,0,1136.699733857556
Taxi,1,873.2056036654138
Taxi,1,1832.7199480274514
Strassenbahn,0,1054.6026799741362
Taxi,1,820.9794608627226
Taxi,0,673.5435065966751
Taxi,1,734.6036456652173
Strassenbahn,0,1308.284033052187
Taxi,1,811.3583683858932
Strassenbahn,0,1043.7579704988748
Strassenbahn,0,1196.6443407205948
Taxi,0,537.509289758169
Strassenbahn,0,1235.9591695328959
Taxi,0,398.14967649980093
Taxi,0,551.3227343681319
Taxi,0,942.7068258450297
Taxi,2,1070.2034840087936
Taxi,2,869.9321923232585
Strassenbahn,0,1155.776031298265
Taxi,0,852.9663042031614
Taxi,3,792.0767376004983
Taxi,0,674.5609760313887
Strassenbahn,0,1267.0999061705702
Taxi,0,679.3197378336332
Taxi,4,966.6688890938324
Taxi,0,944.7015838710279
Strassenbahn,0,1106.7340723580328
Strassenbahn,0,1231.912890781452
Taxi,1,786.8542515258121
Taxi,0,678.641354064652
Taxi,0,693.6676076357929
Taxi,3,1138.300687034333
Strassenbahn,0,1051.3164005181795
Taxi,2,929.314172679195
Taxi,1,1350.4914864273437
Taxi,0,1049.2500923081275
Taxi,3,1120.908741185607
Taxi,2,988.5580879013951
Taxi,2,903.0705343530299
Taxi,1,817.1062106951522
Strassenbahn,0,1239.858737505996
Strassenbahn,0,1208.306054327492
Strassenbahn,0,1172.3956883485962
Strassenbahn,0,1148.8078365794938
Taxi,3,985.0399900840263
Strassenbahn,0,1237.7526234148618
Taxi,3,861.9063842782508
Taxi,0,1472.3604393707878
Strassenbahn,0,1020.503335244489
Taxi,0,841.143698003072
Strassenbahn,0,1133.3590523930634
Taxi,0,564.4657706911185
Taxi,2,867.9701979191035
Strassenbahn,0,1037.120036709708
Taxi,2,838.6910826815715
Taxi,1,959.3806448115591
Strassenbahn,0,1158.4335154007692
Taxi,0,790.0600361366342
Taxi,1,869.9424248899716
Taxi,0,502.9844342626334
Strassenbahn,0,1133.9531737514953
Strassenbahn,0,1226.084721905997
Strassenbahn,0,1218.839800216221
Taxi,1,1068.2178843104134
Strassenbahn,0,1063.2149680711368
Taxi,0,1006.8673070479203
Taxi,0,1484.2812714544048
Taxi,0,1374.4103280362053
Strassenbahn,0,1130.594881005778
Strassenbahn,0,1116.3810179750592
Strassenbahn,0,1150.1251578287101
Taxi,1,798.8036165547758
Strassenbahn,0,1023.8722337760153
Strassenbahn,0,1023.054264256074
Strassenbahn,0,1122.570231248762
Strassenbahn,0,999.8842053962205
Strassenbahn,0,1242.643128321721
Strassenbahn,0,1136.7157647328704
Taxi,1,1523.5042017016153
Taxi,1,1586.9540370529407
Taxi,0,671.2109238580522
Strassenbahn,0,1068.0011143256595
Taxi,1,697.1095822375062
Taxi,0,565.8620866546495
Strassenbahn,0,1089.661901357254
Strassenbahn,0,1241.5839745635803
Strassenbahn,0,1157.1047040719084
Taxi,2,1225.9890586433776
Taxi,1,818.4091350144055
Taxi,0,583.6845039566937
Strassenbahn,0,1027.7802070679058
Taxi,2,1084.5117194854902
Taxi,4,763.3154854072159
Strassenbahn,0,1288.1595741966785
Taxi,2,1512.6444503193286
Strassenbahn,0,1123.8047529438202
Taxi,1,888.3720146216161
Taxi,0,536.6607696759127
Taxi,2,895.2878822522041
Strassenbahn,0,1032.312883775463
Strassenbahn,0,1295.0985575627956
Taxi,0,445.37879617085594
Taxi,0,559.5855121113646
Taxi,0,649.8898363499007
Taxi,1,798.9962767173811
Taxi,1,1217.225308916867
Taxi,0,718.9889773067468
Strassenbahn,0,1043.949731749678
Taxi,1,787.7843518922559
Strassenbahn,0,1159.7781157678457
Strassenbahn,0,1074.038078862139
Taxi,2,749.0645927672049
Strassenbahn,0,1080.6254527807228
Strassenbahn,0,1124.5252230253354
Taxi,0,727.9256051643142
Strassenbahn,0,1028.1339324404044
Taxi,1,769.9018299411914
Taxi,0,542.0477909114154
Strassenbahn,0,1099.7641539285764
Strassenbahn,0,1129.8857287653166
Strassenbahn,0,1064.9052926838806
Strassenbahn,0,1055.4398012563338
Strassenbahn,0,1133.1198194169128
Taxi,3,746.1864253690162
Taxi,1,1198.2248597375042
Strassenbahn,0,1288.5335498623585
Strassenbahn,0,1052.6846060438088
Strassenbahn,0,1108.7514486268587
Strassenbahn,0,1153.8677543531053
Taxi,1,688.6494419508074
Strassenbahn,0,1280.8905725213776
Strassenbahn,0,1136.3727489857233
Taxi,0,544.8038927334602
Taxi,0,1066.9921061878238
Strassenbahn,0,1006.6459462626896
Strassenbahn,0,1154.4375405933301
Taxi,0,495.15528146153633
Strassenbahn,0,1079.0798259795783
Taxi,2,814.6390450129657
Taxi,0,1175.6595561133372
Taxi,1,618.7696398604497
Strassenbahn,0,1094.4694879071526
Strassenbahn,0,1144.7786406149962
Taxi,3,852.7872280801474
Strassenbahn,0,1234.4633683480506
Strassenbahn,0,1160.504452674746
Taxi,0,650.1825501490516
Taxi,0,544.61425242612
Strassenbahn,0,1197.130510419267
Taxi,0,583.3530503835652
Strassenbahn,0,1243.1094923434757
Taxi,0,511.2819801617853
Taxi,0,803.1338149735756
Strassenbahn,0,1118.785231687199
Strassenbahn,0,1050.5672517482712
Taxi,1,980.5151846577344
Strassenbahn,0,1070.2454668908272
Strassenbahn,0,1172.9926538307461
Taxi,0,709.7769175746772
Taxi,1,788.7318213438147
Strassenbahn,0,1214.998529478577
Taxi,0,689.131317309904
Strassenbahn,0,1080.8644757165898
Strassenbahn,0,1214.4923604251721
Taxi,0,1419.606851970614
Taxi,0,697.1821639044169
Taxi,0,627.6398050937921
Taxi,0,1083.963260208243
Taxi,0,713.0182638538155
Taxi,1,859.244712086453
Taxi,0,531.0353147536438
Strassenbahn,0,1205.0861484222994
Taxi,2,657.6103716049577
Taxi,1,1463.3320319202287
Strassenbahn,0,1057.9938043231587
Taxi,2,962.1205598423963
Taxi,2,898.4199248612515
Strassenbahn,0,1225.6023124474807
Strassenbahn,0,1122.6493537355723
Taxi,0,802.8228300364441
Strassenbahn,0,1237.8048759748294
Strassenbahn,0,1173.8638472884134
Strassenbahn,0,1167.451616655906
Taxi,4,823.4412377173024
Strassenbahn,0,1166.5295441528092
Strassenbahn,0,1254.6257857536052
Taxi,0,745.8163135547866
Taxi,0,589.6380991944509
Taxi,2,783.8321851078247
Taxi,0,865.3914413927833
Taxi,0,751.9351545810134
Taxi,0,677.7956564310816
Strassenbahn,0,1083.8267728459537
Strassenbahn,0,1136.0956412386781
Strassenbahn,0,1060.9947720765263
Strassenbahn,0,1141.0173124991284
Strassenbahn,0,1095.7774699973702
Strassenbahn,0,1219.4267219000876
Taxi,0,456.4534144569857
Strassenbahn,0,1062.8321495020386
Taxi,0,743.089503521908
Taxi,1,971.4676356939906
Taxi,0,780.6990074207381
Taxi,0,1288.446978369887
Taxi,1,827.3209893999192
Strassenbahn,0,1144.4054223610533
Strassenbahn,0,1186.5368482872448
Taxi,3,715.1764013018496
Taxi,0,1166.4155528219158
Taxi,0,1018.759284702346
Taxi,1,883.9344406391965
Taxi,1,792.5972918923569
Strassenbahn,0,1167.5041882138678
Strassenbahn,0,1001.1590708719198
Taxi,3,1006.4824272263029
Taxi,1,1141.9814278939175
Strassenbahn,0,1225.4803837370987
Strassenbahn,0,1081.4806579930628
Strassenbahn,0,1007.8191299223687
Taxi,1,1111.449820576246
Taxi,0,777.8251832275599
Strassenbahn,0,1282.388621065747
Taxi,3,1185.9870727337652
Taxi,0,1015.1107131645698
Taxi,0,710.444763194888
Strassenbahn,0,1070.4729576781456
Taxi,0,797.6380694486047
Taxi,0,749.0008554424019
Strassenbahn,0,1075.0431372618664
Taxi,1,773.3564282237828
Strassenbahn,0,1161.1510171767268
Taxi,0,716.2092908779749
Taxi,0,899.927444948921
Taxi,0,601.7437419665814
Taxi,0,768.0549273789044
Strassenbahn,0,1079.518337418854
Taxi,1,1293.5115567147704
Taxi,1,568.0760512348038
Strassenbahn,0,1277.9992684263939
Strassenbahn,0,1130.3129086814333
Taxi,0,960.3902287818868
Taxi,0,624.3958957788803
Taxi,0,865.9354625121587
Taxi,4,796.6069252151932
Strassenbahn,0,1090.6318418558085
Strassenbahn,0,1197.8482890543273
Strassenbahn,0,1124.783006857027
Taxi,0,639.0913551906351
Strassenbahn,0,1137.712438498062
Strassenbahn,0,1023.4260248557792
Taxi,1,1263.9987931053536
Strassenbahn,0,1232.3729221363458
Strassenbahn,0,1259.3517540058083
Strassenbahn,0,1023.3732459564218
Taxi,0,1274.4238451970896
Strassenbahn,0,1026.5836269286388
Taxi,2,712.3559156586791
Taxi,1,752.8142401194683
Taxi,0,492.9094677468814
Strassenbahn,0,1041.6566307394999
Strassenbahn,0,1211.673054023098
Strassenbahn,0,1070.250980698727
Strassenbahn,0,1065.2692133247774
Taxi,0,1102.8402703433255
Taxi,1,1248.9280311427603
Taxi,1,766.4984692571207
Strassenbahn,0,1213.2024200860897
Strassenbahn,0,1040.0236820414837
Strassenbahn,0,1135.653310132308
Strassenbahn,0,1098.0102529255482
Strassenbahn,0,1058.7147825078418
Taxi,2,940.1525234900948
Taxi,1,657.284012349264
Taxi,2,896.3174486309606
Strassenbahn,0,1155.7388026783178
Taxi,3,895.0878393798552
Strassenbahn,0,1215.8589303531562
Taxi,1,1147.9573680280782
Strassenbahn,0,1235.4670774700826
Taxi,0,913.8931743520499
Taxi,0,568.9482157722583
Strassenbahn,0,1129.7276138293043
Strassenbahn,0,1249.36740871741
Strassenbahn,0,1012.8994263929669
Taxi,0,1268.0859377603151
Taxi,0,1015.7747278325847
Strassenbahn,0,1139.4849188098408
Taxi,2,863.6523416160328
Taxi,1,1117.2508439196547
Taxi,2,1034.7623933605944
Taxi,2,1131.9405805745062
Strassenbahn,0,1161.211982979318
Taxi,0,661.2969969339475
Taxi,0,1036.2200964841957
Strassenbahn,0,1030.5249504689114
Strassenbahn,0,1109.8935841732334
Strassenbahn,0,1211.1958739228444
Taxi,0,955.5550116501308
Taxi,0,628.958791540939
Taxi,1,1215.8355552275843
Taxi,0,1162.408293483776
Taxi,2,706.8512475247826
Strassenbahn,0,1110.2970732638355
Taxi,4,769.368679376676
Strassenbahn,0,1017.2435790626441
Taxi,0,1144.2829920721601
Strassenbahn,0,1269.6080197211827
Strassenbahn,0,1154.7057958118644
Strassenbahn,0,1283.100555266181
Strassenbahn,0,1300.4475810232038
Taxi,0,942.5567405741872
Taxi,0,748.0704049943251
Taxi,0,830.338140450736
Strassenbahn,0,995.7713623160514
Strassenbahn,0,1253.7887888664216
Taxi,0,648.6843639492222
Taxi,0,841.109640041411
Taxi,0,1265.6117264628565
Strassenbahn,0,1065.192280837969
Strassenbahn,0,1044.3260847752629
Taxi,0,734.9893992108542
Taxi,0,486.0201140757428
Strassenbahn,0,1176.2002231983602
Strassenbahn,0,1061.1965081683124
Taxi,0,635.959113668706
Strassenbahn,0,1197.2176800805582
Taxi,0,638.9086717773151
Strassenbahn,0,1293.7077373022178
Strassenbahn,0,1069.8497415166034
Taxi,1,764.936026757508
Taxi,2,605.5546385030543
Strassenbahn,0,1227.1985218828954
Strassenbahn,0,1011.3913830671236
Strassenbahn,0,1063.1507645268198
Taxi,2,801.603924098471
Taxi,1,1246.6933137291082
Strassenbahn,0,1251.9981132096377
Taxi,1,550.1206672418937
Strassenbahn,0,1187.10982890883
Taxi,2,893.5929713719175
Taxi,0,613.6648187222337
Taxi,0,1288.179365242791
Taxi,1,1273.3682401242136
Taxi,0,494.8067428388456
Strassenbahn,0,1008.1370681974205
Strassenbahn,0,1015.271025377089
Strassenbahn,0,1090.0532587602108
Strassenbahn,0,1191.1295036427532
Strassenbahn,0,1125.7666571819273
Taxi,1,1470.0699948724964
Strassenbahn,0,1089.2953936762237
Strassenbahn,0,1127.807975802371
Strassenbahn,0,1003.3062368412668
Strassenbahn,0,1185.4621980568445
Strassenbahn,0,1030.0662702985373
Strassenbahn,0,1106.7569047327768
Taxi,3,1315.4214191130868
Strassenbahn,0,1202.1482500128413
Taxi,1,961.4170010412338
Strassenbahn,0,1199.4376712734734
Strassenbahn,0,1295.3690516477054
Taxi,2,798.054508687863
Taxi,2,990.6076842098541
Taxi,1,774.4568409675494
Taxi,0,760.8709635242947
Strassenbahn,0,1168.0748652042423
Taxi,0,436.1833896527973
Strassenbahn,0,1194.2662908100974
Strassenbahn,0,1084.9215661169796
Strassenbahn,0,1013.6636735098963
Taxi,0,830.3854978545253
Strassenbahn,0,1114.4305085908381
Taxi,3,974.2400832131309
Taxi,0,723.9539843893109
Strassenbahn,0,1232.1513221006712
Taxi,2,1055.2807701187276
Taxi,1,758.7332934412511
Taxi,0,1693.1785613341303
Strassenbahn,0,1310.5278490915618
Taxi,2,695.1912133272656
Taxi,0,522.2307189055526
Strassenbahn,0,1118.0382836130875
Taxi,0,672.1620623031426
Strassenbahn,0,1195.8036634010864
Strassenbahn,0,1029.5391212393934
Taxi,0,721.3523155396166
Taxi,4,707.2833550179486
Taxi,0,751.2160809662613
Taxi,1,1735.2548056328224
Strassenbahn,0,1255.4012508001124
Strassenbahn,0,1121.2903814975664
Taxi,2,1023.9806111343611
Strassenbahn,0,1198.2140245651199
Taxi,3,1271.2055199446963
Taxi,2,1064.2707102706559
Taxi,1,1062.2592383834126
Taxi,3,1017.6348822214791
Taxi,1,910.8096563340752
Strassenbahn,0,1010.9265337619146
Taxi,0,605.5204824542578
Strassenbahn,0,1134.048265576516
Strassenbahn,0,1260.3245878125317
Taxi,2,958.5235437374075
Taxi,0,968.2046838394335
Taxi,3,969.5579451549801
Taxi,1,1186.6293889673525
Taxi,0,561.7821273570208
Taxi,0,1209.5334458324603
Strassenbahn,0,1230.6846225924003
Strassenbahn,0,1169.1970202278624
Taxi,0,1558.5116724721443
Strassenbahn,0,1201.704399185177
Taxi,0,672.3008914529073
Taxi,0,1143.9088245289174
Strassenbahn,0,1219.6705866599764
Taxi,1,718.606121093481
Strassenbahn,0,999.6470104435801
Strassenbahn,0,1096.5221675765574
Taxi,0,729.5077048463595
Taxi,2,1002.3234165371643
Taxi,0,863.307311769801
Strassenbahn,0,1185.8277318877733
Strassenbahn,0,1161.8041025639363
Strassenbahn,0,1083.2454900109265
Strassenbahn,0,1194.3815522759232
Strassenbahn,0,1297.4452851911474
Taxi,0,681.599901410496
Strassenbahn,0,1243.1443174581564
Taxi,4,941.0481324516171
Taxi,0,579.6469276325533
Taxi,1,650.2425577678152
Taxi,0,829.1352033030885
Strassenbahn,0,1190.9111009023554
Taxi,4,947.831619789059
Strassenbahn,0,1112.4921387359773
Taxi,0,561.019489032667
Strassenbahn,0,1018.8602958893678
Strassenbahn,0,1226.5037888701258
Taxi,0,1251.7109963929374
Taxi,0,984.3076003295325
Taxi,0,945.4553988209547
Taxi,0,683.6495356847779
Taxi,3,960.0454131387129
Taxi,4,1094.8449476368169
Taxi,1,850.1442952314715
Taxi,0,391.7983211185771
Strassenbahn,0,1084.034632383551
Strassenbahn,0,1271.6501272071278
Taxi,1,1113.2450476737013
Strassenbahn,0,1294.0618242605944
Taxi,2,710.9339038459079
Taxi,1,1172.5815704136437
Taxi,1,969.9787278281705
Taxi,0,780.0857599548166
Taxi,2,1096.9997912959589
Taxi,0,716.7096070216385
Taxi,0,564.6752988573031
Taxi,0,639.7641792564141
Strassenbahn,0,1132.7050249235745
Strassenbahn,0,1159.3360636799264
Taxi,0,795.0913717246391
Taxi,0,1007.1718908541045
Taxi,0,377.07391285756995
Taxi,0,843.4677507228789
Strassenbahn,0,1064.300749855054
Strassenbahn,0,1268.12395008294
Strassenbahn,0,1030.004130794137
Strassenbahn,0,1151.2592839606575
Strassenbahn,0,1120.2520504673748
Taxi,0,719.1577825035308
Taxi,0,988.3015806509086
Taxi,2,779.9052570957535
Strassenbahn,0,1057.6140824140273
Strassenbahn,0,1050.2108146816263
Strassenbahn,0,1066.397484852615
Strassenbahn,0,1275.4575961192213
Strassenbahn,0,1194.3544825806352
Taxi,0,656.2609729035494
Taxi,1,1006.7526582392892
Taxi,0,1362.2081672172344
Taxi,2,1000.2296227839614
Taxi,0,513.6161626434125
Taxi,0,560.9489284626793
Taxi,0,694.7348510043091
Strassenbahn,0,1035.5599767171152
Strassenbahn,0,1010.9163722761157
Strassenbahn,0,1134.8622381478858
Taxi,0,889.4614259499979
Strassenbahn,0,1149.5977171976117
Strassenbahn,0,1167.6380963019337
Taxi,0,909.0679943086647
Taxi,3,1144.0935755167704
Strassenbahn,0,991.6893111953317
Taxi,0,969.0441981034651
Taxi,2,741.4062481140608
Strassenbahn,0,1132.7419973870901
Taxi,3,804.9584019137721
Taxi,1,1647.0718289621238
Taxi,0,773.0938758945608
Taxi,1,1665.2375188965796
Taxi,1,736.1926425181483
Taxi,2,1226.672373728478
Strassenbahn,0,1216.5428895044615
Strassenbahn,0,1267.7150473240372
Strassenbahn,0,1025.7424012579534
Taxi,0,1126.7433117724213
Taxi,1,1000.9056156321376
Strassenbahn,0,1222.341571359454
Strassenbahn,0,1138.9701316051296
Taxi,0,745.3341035669212
