Transportmittel,Reisezeit
Strassenbahn,1155.8804027300177
Strassenbahn,1026.7325619754693
Strassenbahn,1214.826259402028
Taxi,508.95685884981435
Strassenbahn,1097.9527385559509
Strassenbahn,1022.6752016269915
Strassenbahn,1139.950421216379
Strassenbahn,1168.893054256926
Strassenbahn,1044.1396154589324
Strassenbahn,1122.9027270235126
Strassenbahn,1093.4877034061938
Strassenbahn,1175.1580849568213
Strassenbahn,1077.976555914654
Taxi,614.6933586880439
Taxi,766.1073709185032
Taxi,692.7153962852061
Strassenbahn,1173.6340715361152
Strassenbahn,1118.2778843229949
Strassenbahn,1253.6550937036573
Strassenbahn,1229.1339841147117
Strassenbahn,1052.3563963546073
Strassenbahn,1176.3120359656339
Strassenbahn,1214.2970152869402
Strassenbahn,1187.2106385722877
Strassenbahn,1134.2564272429909
Strassenbahn,1031.479888958381
Strassenbahn,1199.1392380250684
Taxi,535.4026493099453
Strassenbahn,992.8786052885736
Strassenbahn,1145.6052498309082
Strassenbahn,1030.5285855204284
Strassenbahn,1052.4294481346315
Strassenbahn,1098.3355519473444
Strassenbahn,1303.040611392411
Strassenbahn,1288.7771170488684
Strassenbahn,1136.507679374321
Strassenbahn,1198.7358737950008
Strassenbahn,1252.7942671385
Strassenbahn,1022.4240866920409
Taxi,492.9379695112066
Strassenbahn,1081.76669783693
Strassenbahn,1031.0966539648416
Strassenbahn,1292.8290862638644
Taxi,674.3962002701993
Strassenbahn,1125.8069679954722
Strassenbahn,1111.8428522839786
Strassenbahn,1125.661702532112
Strassenbahn,1166.606644896292
Strassenbahn,1061.2930095225456
Strassenbahn,1208.1573518537698
Strassenbahn,1112.0352229351397
Strassenbahn,1271.3184327549407
Strassenbahn,1064.7780889643795
Strassenbahn,1041.6906815469097
Strassenbahn,1141.4525233583158
Strassenbahn,1243.669153442473
Strassenbahn,1090.6968270410266
Strassenbahn,1128.7809839908891
Strassenbahn,1022.9685767246226
Strassenbahn,1238.7995776530438
Taxi,583.5774732449047
Strassenbahn,1120.358047641462
Strassenbahn,1119.1571345702712
Strassenbahn,1232.3454758105265
Strassenbahn,1119.8398064837888
Taxi,635.2108239449958
Strassenbahn,1021.1626089617998
Strassenbahn,1200.4730287844327
Strassenbahn,1195.9525264817917
Strassenbahn,1012.8936877620445
Strassenbahn,1124.9904985271846
Taxi,764.210467205612
Strassenbahn,1055.3840448573715
Taxi,591.9637455095658
Strassenbahn,1039.670845339262
Strassenbahn,1141.7361110078398
Strassenbahn,1007.3482516083105
Strassenbahn,1245.6620133062806
Strassenbahn,1252.8036657410375
Strassenbahn,1220.1197918864912
Strassenbahn,1057.7750231622567
Strassenbahn,1165.87804280291
Taxi,613.967681366487
Strassenbahn,1007.6860983081702
Strassenbahn,1001.7445786345155
Strassenbahn,1026.0604507744338
Taxi,601.0858400626391
Strassenbahn,1188.1176976717193
Strassenbahn,1289.2245592217682
Strassenbahn,1163.7455776881436
Strassenbahn,1207.789542748833
Strassenbahn,1013.9245989628058
Strassenbahn,1084.5260646046036
Strassenbahn,1138.9081693785436
Strassenbahn,1163.4302077909354
Taxi,553.6724970872405
Strassenbahn,1128.8389221441466
Strassenbahn,1186.9085017936613
Taxi,559.18961451145
Strassenbahn,1054.920751240787
Taxi,752.5189167002202
Strassenbahn,1276.117834537663
Strassenbahn,1228.2519313970743
Strassenbahn,1190.0486445683873
Strassenbahn,1066.6761286780968
Taxi,508.1199978684016
Strassenbahn,1101.7410613653096
Taxi,523.1948573610495
Strassenbahn,1284.8460775198696
Strassenbahn,1199.297232866768
Strassenbahn,1164.6472923129495
Strassenbahn,1249.328379093667
Strassenbahn,1208.1983370291553
Strassenbahn,1102.8381496855036
Strassenbahn,1132.0472387321706
Strassenbahn,1218.4839916441779
Strassenbahn,1175.135368820694
Strassenbahn,1296.2857670293906
Strassenbahn,1258.296298819624
Strassenbahn,1135.3599969561494
Strassenbahn,1011.6547665114078
Strassenbahn,1148.690304417755
Strassenbahn,1095.689095164189
Strassenbahn,1085.3656019126342
Strassenbahn,1065.8002703743155
Strassenbahn,1122.7943852901053
Strassenbahn,1171.9155220312687
Strassenbahn,1272.0460490482733
Strassenbahn,1173.8932050933408
Taxi,715.803261616908
Strassenbahn,1027.3144791875454
Strassenbahn,1168.5504205662237
Strassenbahn,1052.222402425753
Strassenbahn,1185.3458198792875
Strassenbahn,1187.4252661588012
Strassenbahn,1070.2898010682338
Strassenbahn,1245.8087511114309
Strassenbahn,1156.6415526757069
Strassenbahn,1227.0809966235645
Strassenbahn,1152.6208186587296
Strassenbahn,1291.9313448411413
Strassenbahn,1275.2930670581645
Strassenbahn,1292.906105380458
Strassenbahn,1100.7137573252567
Strassenbahn,1183.2056487840332
Taxi,545.1330043841803
Strassenbahn,1172.056100441906
Taxi,677.5171126154
Strassenbahn,1162.5350826722888
Strassenbahn,1018.5473950869007
Strassenbahn,1024.8852827391152
Strassenbahn,1318.0162357891886
Strassenbahn,1062.7836738781798
Strassenbahn,1015.621034025428
Taxi,715.7191959330315
Strassenbahn,1249.3704473862763
Strassenbahn,1161.7081534165861
Strassenbahn,1079.5596704800528
Strassenbahn,1160.1084308830818
Strassenbahn,1176.8353344480975
Strassenbahn,1069.564803282995
Strassenbahn,1289.6164730303235
Strassenbahn,1290.967480385158
Strassenbahn,1033.7147709396856
Strassenbahn,1001.4667862821382
Strassenbahn,1060.9789187194249
Strassenbahn,1128.5638250550696
Strassenbahn,1052.5679205530605
Strassenbahn,1082.6093729960621
Strassenbahn,1071.7651868189082
Strassenbahn,1031.8746218790207
Strassenbahn,1070.0942814909322
Strassenbahn,1203.631083379011
Strassenbahn,1111.8508704299993
Taxi,586.6536939015365
Strassenbahn,1227.6517860753802
Strassenbahn,1006.9606058270745
Strassenbahn,1107.1998198224667
Strassenbahn,1157.3298642838124
Strassenbahn,1156.0791523254575
Strassenbahn,1272.4178092694647
Taxi,587.9058238598927
Strassenbahn,1126.7640394626108
Strassenbahn,1023.6747593248024
Taxi,590.8133043089055
Strassenbahn,1209.8466941434954
Strassenbahn,1267.5814895192161
Strassenbahn,1044.4035952999466
Strassenbahn,1208.5296439432796
Strassenbahn,1113.4900521235368
Strassenbahn,1210.7529796412475
Strassenbahn,1222.0956441179585
Strassenbahn,1220.2355891703983
Strassenbahn,1276.7582310303706
Strassenbahn,1185.109926629299
Strassenbahn,1085.9779628650624
Strassenbahn,1009.176512774156
Strassenbahn,1085.7757715813962
Strassenbahn,1087.357421848532
Strassenbahn,1295.68366674668
Strassenbahn,1126.538016794348
Strassenbahn,1068.334622297039
Strassenbahn,1079.9875564833824
Strassenbahn,1097.152158591462
Taxi,646.1085027157884
Strassenbahn,1064.273548021044
Strassenbahn,1273.104613469327
Strassenbahn,1191.616665279291
Strassenbahn,1078.0543892069782
Strassenbahn,1188.648747922121
Strassenbahn,1065.7963101716664
Strassenbahn,1243.8998251567818
Strassenbahn,997.6948059854302
Strassenbahn,1234.3802457963875
Strassenbahn,1199.998516259412
Strassenbahn,1033.8589237157312
Strassenbahn,1124.1287166801167
Strassenbahn,1227.290010988544
Strassenbahn,1220.182705056192
Strassenbahn,1136.0077319693703
Strassenbahn,1026.5220252869944
Strassenbahn,1215.836487578401
Taxi,692.4200533741239
Strassenbahn,1202.2689847605443
Taxi,463.2010559646252
Taxi,504.86717642774823
Strassenbahn,1154.8440185241598
Strassenbahn,1258.413260597891
Strassenbahn,1010.3130930448912
Strassenbahn,1156.313664485183
Strassenbahn,1013.1226824791679
Taxi,526.842070401015
Strassenbahn,1281.3354146778104
Strassenbahn,1023.6522294224862
Strassenbahn,1144.6200637027578
Strassenbahn,1279.3956744931081
Strassenbahn,1226.9521473626517
Taxi,780.9243143396278
Strassenbahn,1236.1281668989623
Strassenbahn,1005.6313001495633
Taxi,649.6380448547172
Strassenbahn,1130.2489451641368
Strassenbahn,1095.5499660716846
Strassenbahn,1063.2740475476787
Strassenbahn,1249.2034946681686
Strassenbahn,1150.138694624542
Strassenbahn,1116.59215613477
Strassenbahn,1000.7485442717417
Strassenbahn,1218.4198298187305
Taxi,626.0124028164809
Strassenbahn,1020.7400104205741
Strassenbahn,1248.7073900824948
Taxi,733.9560115196775
Taxi,588.8689582911038
Strassenbahn,1057.0231305536522
Strassenbahn,1107.556235466454
Strassenbahn,1243.950708955777
Strassenbahn,1292.6436002020307
Strassenbahn,1057.8194661834466
Strassenbahn,1028.4059471279727
Strassenbahn,1177.4253091012065
Strassenbahn,1206.3481361855079
Strassenbahn,1222.6198896398982
Strassenbahn,1114.060564378707
Taxi,616.660855839022
Strassenbahn,1223.72891845944
Strassenbahn,1055.025529589223
Strassenbahn,1024.5330453659744
Strassenbahn,1260.5092287072684
Strassenbahn,1296.1474337311133
Strassenbahn,1039.1887721660355
Strassenbahn,1287.701182556798
Strassenbahn,1237.286788129569
Strassenbahn,1175.8792659127193
Strassenbahn,1114.2554563114372
Strassenbahn,1194.1422109614166
Strassenbahn,1053.5033285003917
Strassenbahn,1113.068085715243
Taxi,659.5794083201984
Strassenbahn,1263.6162130684047
Strassenbahn,1051.3643473294132
Strassenbahn,1187.163842193221
Taxi,590.8687342690821
Strassenbahn,1006.0944679130617
Strassenbahn,1043.205956899611
Strassenbahn,1288.583394413756
Strassenbahn,1063.389170935076
Strassenbahn,1278.902814431332
Strassenbahn,1230.8518175874876
Strassenbahn,1108.4993149279576
Strassenbahn,1174.3700041672582
Strassenbahn,1175.0267781348007
Strassenbahn,1169.63156521771
Strassenbahn,1030.9368367622096
Strassenbahn,1199.859553689536
Strassenbahn,1230.727239844064
Taxi,499.5411004165255
Strassenbahn,1006.3581916747489
Strassenbahn,1076.23975494816
Strassenbahn,1263.3249722873907
Strassenbahn,1101.1309267026927
Strassenbahn,1222.0355169041454
Taxi,670.2738093806746
Strassenbahn,1029.7765463338346
Strassenbahn,1136.1311874651742
Strassenbahn,1032.924199434175
Strassenbahn,1083.6459505359326
Strassenbahn,1199.8926254368307
Strassenbahn,1183.4181572564517
Strassenbahn,1031.4644135026115
Strassenbahn,1159.719081634925
Strassenbahn,1036.079347558072
Taxi,525.8414959945392
Strassenbahn,1167.597597971272
Strassenbahn,1287.135338284489
Strassenbahn,1287.437276206834
Taxi,574.681888892279
Taxi,691.8316639878201
Strassenbahn,1039.3336661076028
Strassenbahn,1285.0216313199144
Strassenbahn,1028.744522014193
Strassenbahn,1261.4215170165794
Strassenbahn,1031.5760994219759
Strassenbahn,1147.7044487328362
Strassenbahn,1143.6836625716496
Strassenbahn,1052.471668452511
Strassenbahn,1113.5065599917007
Strassenbahn,1186.7676171312937
Strassenbahn,1181.0674352695403
Strassenbahn,1063.1779996580503
Strassenbahn,1133.0008605478702
Strassenbahn,1271.6967388152384
Strassenbahn,1091.2560668206897
Strassenbahn,1046.199457360403
Strassenbahn,1267.9269180022054
Taxi,695.9207956570899
Strassenbahn,1154.778951747212
Taxi,579.26796444022
Strassenbahn,1048.1964886110331
Strassenbahn,1110.481640828305
Strassenbahn,1172.104338133507
Strassenbahn,1100.8979205219389
Strassenbahn,1215.1339664949369
Taxi,552.378408932497
Taxi,589.8597268922108
Strassenbahn,1052.1745455697326
Strassenbahn,1058.9002237146897
Taxi,550.4869422469503
Strassenbahn,1245.298978422738
Strassenbahn,1107.3329446039238
Taxi,689.5796940298991
Strassenbahn,1211.7488956038007
Taxi,587.2748915243809
Strassenbahn,1289.002329245211
Strassenbahn,1270.8542847441702
Strassenbahn,1186.24403418555
Strassenbahn,1289.2656734358961
Strassenbahn,1171.5607187713445
Strassenbahn,1152.4606028589644
Strassenbahn,1225.5364409867384
Strassenbahn,1059.0517032967668
Taxi,740.5332135754934
Strassenbahn,1173.9357512556157
Strassenbahn,1105.5533888715036
Strassenbahn,1060.857953991605
Strassenbahn,1039.6706729131865
Strassenbahn,1259.3277552228801
Strassenbahn,1258.9145836122786
Strassenbahn,1224.5603368973298
Strassenbahn,1072.8049008637022
Strassenbahn,1048.2033307514985
Strassenbahn,1279.3567491250087
Strassenbahn,1008.1848602370408
Strassenbahn,1029.7059894744475
Strassenbahn,1058.8604186966436
Strassenbahn,1266.2027939621166
Taxi,561.6213777686822
Strassenbahn,1238.9339181101323
Strassenbahn,1029.4918626232552
Taxi,638.3331419545657
Strassenbahn,1201.67852713673
Strassenbahn,1246.9165937821117
Strassenbahn,1101.7761683935414
Strassenbahn,1278.4988430613234
Strassenbahn,1140.2159586365556
Strassenbahn,1226.25748427382
Strassenbahn,1153.6561449002297
Strassenbahn,1258.0165223540334
Taxi,639.1876056523819
Strassenbahn,1203.4752700571653
Strassenbahn,1287.1440807039348
Strassenbahn,1097.3539455391892
Strassenbahn,1183.7945723487042
Strassenbahn,1177.7049470581387
Strassenbahn,1091.5823457957244
Strassenbahn,1041.771651864544
Strassenbahn,1181.5227801816773
Strassenbahn,1093.3748595232114
Strassenbahn,1277.3426315033798
Strassenbahn,1281.9127232007122
Taxi,681.1365539442465
Strassenbahn,1071.6661404831934
Strassenbahn,1176.5562412717973
Strassenbahn,1233.7956665781032
Strassenbahn,1173.2561614956371
Strassenbahn,1170.8707024439448
Strassenbahn,1286.8216456640444
Strassenbahn,1079.5552564202128
Strassenbahn,1272.6034711520622
Strassenbahn,1021.6625893318065
Strassenbahn,1222.7012489256117
Strassenbahn,1003.6617173734224
Strassenbahn,1099.865930221732
Strassenbahn,1129.410981262102
Strassenbahn,1177.4084641649251
Strassenbahn,1112.2919586289051
Strassenbahn,1143.3599948314975
Strassenbahn,1023.347994335647
Strassenbahn,1032.4306903264219
Strassenbahn,1224.5126859188542
Strassenbahn,1065.8647526688235
Strassenbahn,1117.211244875616
Strassenbahn,1024.5819907166858
Strassenbahn,1037.318556834227
Strassenbahn,1230.5585467643593
Strassenbahn,1247.605276277152
Strassenbahn,1201.7446633966033
Strassenbahn,1284.2846506463852
Strassenbahn,1157.0296358691617
Strassenbahn,1001.8164462354913
Strassenbahn,1005.006489514128
Strassenbahn,1264.3799754482698
Strassenbahn,1087.269338461706
Strassenbahn,1232.151598170096
Strassenbahn,1208.8386169716869
Strassenbahn,979.6600456769721
Strassenbahn,1281.681200467981
Taxi,639.6956239557396
Strassenbahn,1291.0132770151872
Strassenbahn,1281.125842715448
Strassenbahn,1052.4279354982955
Strassenbahn,1229.8749982892898
Strassenbahn,1283.1652295756458
Strassenbahn,1108.6903893826618
Strassenbahn,1295.3141707982677
Strassenbahn,1120.0599974049114
Strassenbahn,1028.6714206202585
Strassenbahn,1077.390945144441
Strassenbahn,1064.9759244103982
Strassenbahn,1250.620407355107
Strassenbahn,1247.3468909656635
Strassenbahn,1206.2976799915168
Strassenbahn,1167.216203626069
Strassenbahn,1093.231211997017
Strassenbahn,1067.025831646205
Strassenbahn,1228.918561556034
Strassenbahn,1000.883041766523
Strassenbahn,1033.8190829954735
Strassenbahn,1146.6130000563535
Strassenbahn,1207.8736916546382
Strassenbahn,1097.1430378351356
Strassenbahn,1036.1005717842027
Strassenbahn,1219.6536593923029
Strassenbahn,1290.2663778695257
Strassenbahn,1234.5387989078147
Strassenbahn,1129.916840986023
Strassenbahn,1131.9727994256714
Taxi,702.3245294412459
Strassenbahn,1070.6234353736904
Strassenbahn,1215.4611537110345
Strassenbahn,1005.113896021391
Strassenbahn,1078.0705533505234
Strassenbahn,1240.1290346210917
Strassenbahn,1277.2917780812672
Taxi,697.7026640527803
Strassenbahn,1114.875307528982
Taxi,563.7997370231399
Taxi,684.3731844112683
Strassenbahn,1061.3835608527108
Strassenbahn,1201.5942421990762
Taxi,552.9738873884008
Strassenbahn,1269.5264394233752
Strassenbahn,1053.0983243263008
Strassenbahn,1010.230582929193
Strassenbahn,1188.1743406918508
Strassenbahn,1049.3742702992445
Strassenbahn,1122.2805801286272
Taxi,587.9623079179862
Taxi,496.28408574838124
Strassenbahn,1083.815504812737
Strassenbahn,1082.3889063981521
Strassenbahn,1169.5468188717564
Strassenbahn,1062.2493115894256
Strassenbahn,1153.9193047603835
Taxi,745.6979866490378
Strassenbahn,1253.5901557945253
Strassenbahn,1207.385232390522
Strassenbahn,1069.2247131300792
Strassenbahn,1280.7691976386998
Strassenbahn,1231.7413773040894
Strassenbahn,1025.3551916469057
Strassenbahn,1128.4981402085184
Strassenbahn,1010.2921125850479
Strassenbahn,1279.8818514872128
Strassenbahn,1301.7099409296645
Taxi,649.1132030685627
Taxi,560.4537387049987
Strassenbahn,1099.415275078134
Taxi,562.7171709043713
Strassenbahn,1197.3776997021787
Strassenbahn,1078.5532899427953
Strassenbahn,1128.819019175633
Strassenbahn,1065.7342449195698
Strassenbahn,1216.9081123199355
Strassenbahn,1251.0517810887977
Strassenbahn,1117.0711053194332
Taxi,741.00234031503
Strassenbahn,1265.689164060748
Strassenbahn,1140.3690096071123
Strassenbahn,1150.3022333706251
Strassenbahn,1067.7957932381678
Strassenbahn,1275.8121019136743
Strassenbahn,1280.7156433688683
Strassenbahn,1031.5065096635294
Strassenbahn,1042.3971107335715
Strassenbahn,1237.5689428516448
Strassenbahn,1288.63215053029
Taxi,553.7811212019107
Strassenbahn,1093.29799684166
Strassenbahn,1117.117599317544
Strassenbahn,1084.8598958595471
Strassenbahn,1056.1365885060045
Strassenbahn,1164.5555896407923
Strassenbahn,1053.5597870763163
Strassenbahn,1139.5034742179464
Strassenbahn,1110.613851377459
Taxi,650.4316636664169
Strassenbahn,1190.773954157452
Strassenbahn,1074.7287009100423
Strassenbahn,1256.9778523767911
Strassenbahn,1163.6955134187428
Strassenbahn,1226.7869092688932
Strassenbahn,1273.9991320801792
Strassenbahn,1041.6570343406067
Taxi,743.3486898568507
Strassenbahn,1099.3909137497326
Strassenbahn,1107.550635943616
Taxi,675.753622329002
Strassenbahn,1027.7253459007677
Taxi,451.0322173799794
Strassenbahn,1085.5419183938657
Strassenbahn,1122.902583558101
Taxi,699.5712946149766
Strassenbahn,1229.3340628139922
Strassenbahn,1261.0902782423177
Strassenbahn,1017.5247915765573
Strassenbahn,1025.0821318157582
Strassenbahn,1167.6426968921805
Strassenbahn,1036.3564188143403
Strassenbahn,1278.5307900874834
Strassenbahn,1274.6202497205863
Strassenbahn,1141.345288334915
Strassenbahn,1164.3594192184987
Strassenbahn,1209.8655925182227
Strassenbahn,1202.140405243236
Strassenbahn,1105.2523157103033
Strassenbahn,1055.6102874509975
Strassenbahn,1032.925690334869
Strassenbahn,1115.9678185142018
Strassenbahn,1165.1613419071452
Strassenbahn,1103.5329008020435
Strassenbahn,1270.5759400954203
Strassenbahn,1066.9212157212926
Taxi,623.7172093400991
Taxi,683.6536118513409
Strassenbahn,1049.4389361935496
Strassenbahn,1236.0766087823638
Strassenbahn,1264.6994069539728
Strassenbahn,1021.3479733931274
Strassenbahn,1243.736208160502
Strassenbahn,1058.7195079879903
Strassenbahn,1247.4240351402736
Strassenbahn,1039.3784566399884
Strassenbahn,1193.2172217269986
Strassenbahn,1140.5629811370477
Strassenbahn,1045.0713830506902
Strassenbahn,1065.8691751527872
Strassenbahn,1209.099306865805
Strassenbahn,1240.228906106707
Strassenbahn,1115.9182922244383
Taxi,691.9903590023043
Strassenbahn,1026.782931299226
Taxi,480.6008012503037
Strassenbahn,1292.8647794939511
Strassenbahn,1114.0160631962367
Strassenbahn,1068.2428970058695
Strassenbahn,1193.627039968806
Strassenbahn,1213.5889697702896
Strassenbahn,1166.9271394535099
Strassenbahn,1176.2970603221825
Strassenbahn,1150.6605275381194
Strassenbahn,1223.5628502218467
Strassenbahn,1301.5268932910358
Strassenbahn,1038.9611522744617
Taxi,488.8223204770307
Strassenbahn,1301.837797225751
Strassenbahn,1056.4319011409134
Strassenbahn,1010.9107051344811
Strassenbahn,1115.217730039983
Strassenbahn,1211.7505639267797
Taxi,507.1853240220127
Strassenbahn,1070.9995599771821
Taxi,623.3096417326813
Strassenbahn,1034.7256019962624
Strassenbahn,999.36631470879
Strassenbahn,1042.5740523221327
Strassenbahn,1215.6262298310885
Strassenbahn,1022.4498792113073
Strassenbahn,1279.135905515624
Strassenbahn,1289.0728273259747
Strassenbahn,1118.523058424888
Taxi,641.6574163426503
Strassenbahn,1051.995341640989
Taxi,743.2874716352012
Strassenbahn,1184.7470881051192
Taxi,649.9021618816294
Taxi,497.8878635384213
Strassenbahn,1209.9790546068311
Strassenbahn,1174.2855763995958
Taxi,549.7427196417207
Strassenbahn,1132.1175449283858
Strassenbahn,1208.0086549292819
Strassenbahn,1085.1484486067332
Taxi,613.0715785774918
Strassenbahn,1077.7410784677145
Strassenbahn,1076.2601613308343
Strassenbahn,1045.7393416407808
Strassenbahn,1263.4258771651503
Taxi,617.7991900356833
Strassenbahn,1007.9664197646513
Strassenbahn,1269.527009660194
Taxi,653.1794119288807
Strassenbahn,1206.3457991265072
Strassenbahn,1043.5888775826738
Strassenbahn,1022.258740462103
Strassenbahn,1080.7272644813804
Strassenbahn,1105.583461698312
Strassenbahn,1142.4021013494516
Strassenbahn,991.3907585805555
Strassenbahn,1167.5059991676012
Strassenbahn,1188.5948442473264
Strassenbahn,1082.7698586712236
Strassenbahn,1159.7251782530443
Strassenbahn,1056.9657501104816
Strassenbahn,1241.1533332752952
Strassenbahn,1135.2830811450187
Strassenbahn,1156.913800593567
Strassenbahn,1277.2385602313918
Strassenbahn,1203.55172923408
Taxi,518.0762318017901
Strassenbahn,1156.8254510012177
Strassenbahn,1099.7753450870346
Taxi,522.5675135245442
Strassenbahn,1216.6259401677144
Strassenbahn,1103.8239001414627
Strassenbahn,1249.1319529982452
Strassenbahn,1244.607076605744
Strassenbahn,1133.8612930786276
Taxi,611.3798654081506
Taxi,661.7553655419113
Strassenbahn,1075.7458277169308
Strassenbahn,1282.2730463093244
Strassenbahn,1036.463021463031
Strassenbahn,1100.7965646757484
Taxi,726.2364940176104
Strassenbahn,1133.6546669980203
Strassenbahn,1018.0485300758533
Strassenbahn,1034.621660832488
Taxi,670.9570068499187
Strassenbahn,1277.586993752385
Strassenbahn,1017.1566453038652
Taxi,619.876481377549
Strassenbahn,1033.747920157467
Strassenbahn,1258.2506505913698
Taxi,557.206976203256
Strassenbahn,1114.7742817742685
Strassenbahn,1280.0621294715816
Strassenbahn,1210.867151520057
Strassenbahn,1130.1062257921294
Strassenbahn,1048.0519294091728
Taxi,635.1495525137086
Strassenbahn,1224.8509487737829
Strassenbahn,1230.0564598295234
Strassenbahn,1165.2724837090527
Strassenbahn,1163.5793498957703
Strassenbahn,1286.1952189888145
Strassenbahn,1023.6318619390395
Strassenbahn,1199.8950597837345
Strassenbahn,1110.3282007903927
Strassenbahn,1281.843757359285
Strassenbahn,1280.6425071172355
Strassenbahn,1009.7345493150651
Strassenbahn,1154.8045583060962
Strassenbahn,1047.8343585839118
Strassenbahn,1256.5817119357705
Strassenbahn,1015.2530693205679
Strassenbahn,1023.5998130990591
Strassenbahn,1072.6341236759858
Strassenbahn,1010.8904241939744
Strassenbahn,1138.8166547173607
Strassenbahn,1257.931990817713
Strassenbahn,1242.8739324577414
Taxi,641.0241067492452
Strassenbahn,1190.619958094771
Strassenbahn,1186.227610355568
Strassenbahn,1253.3392005466753
Taxi,504.5770609251826
Strassenbahn,1188.651482879126
Strassenbahn,1150.3120474183902
Strassenbahn,1208.4618655319762
Taxi,616.6203277642254
Taxi,475.77803703469755
Strassenbahn,1063.5703093980892
Taxi,716.4398693170025
Strassenbahn,1242.0860636594969
Taxi,521.3677899730886
Strassenbahn,1301.159476987132
Taxi,525.5574601333435
Taxi,468.66849959501087
Strassenbahn,1122.9225253179625
Strassenbahn,1140.1953624321345
Strassenbahn,1175.5409728397199
Strassenbahn,1055.3477155984122
Strassenbahn,1143.8196338697362
Strassenbahn,1059.6332375035713
Strassenbahn,1145.0140697897923
Strassenbahn,1069.937239774924
Strassenbahn,1096.8262898300638
Strassenbahn,1147.869540779663
Strassenbahn,1088.5654485761484
Strassenbahn,1109.8644019102628
Strassenbahn,1028.860148207135
Taxi,607.1617120978449
Strassenbahn,1040.702537903076
Strassenbahn,1035.269636031731
Strassenbahn,1092.4932276391155
Taxi,587.6390162764827
Strassenbahn,1006.0090990930415
Strassenbahn,1169.315813004659
Strassenbahn,1174.8207884980175
Strassenbahn,1116.583501595339
Strassenbahn,1027.915079675193
Strassenbahn,1187.2068365322643
Strassenbahn,1227.9687882124927
Strassenbahn,1161.705593652133
Strassenbahn,1106.9905058590914
Strassenbahn,1094.8351492987904
Strassenbahn,1274.0825476315695
Strassenbahn,1108.4237900465691
Strassenbahn,1078.6607007456116
Strassenbahn,1218.290305381232
Strassenbahn,1281.1502493547393
Strassenbahn,1145.1007173908083
Strassenbahn,1294.171548374566
Strassenbahn,1250.864286869405
Taxi,591.1182157203416
Taxi,728.373621941197
Strassenbahn,1045.54326943575
Strassenbahn,1184.7209341475336
Strassenbahn,1123.4889518227344
Strassenbahn,1117.5145655066974
Strassenbahn,1199.5179299408392
Strassenbahn,1264.5744837842
Strassenbahn,1238.6952148096498
Strassenbahn,995.9355719317408
Strassenbahn,1239.706564096878
Strassenbahn,1134.8581173411262
Taxi,620.6826847605689
Strassenbahn,1048.8534056401688
Strassenbahn,1281.5797483177578
Strassenbahn,1149.0313087240038
Strassenbahn,1146.480526633934
Strassenbahn,1110.3446776505757
Strassenbahn,1205.769771108176
Strassenbahn,1182.6941170680384
Strassenbahn,1210.6906597506168
Strassenbahn,1227.85262549662
Strassenbahn,1019.4571152952849
Strassenbahn,1028.5430723640052
Strassenbahn,1154.6735954168948
Strassenbahn,1040.9190350602485
Taxi,563.0541271240037
Strassenbahn,1222.163892859205
Taxi,765.1638128869931
Strassenbahn,1152.2063951224495
Strassenbahn,1059.0278267196136
Strassenbahn,1164.7493737843274
Strassenbahn,1009.1746369723934
Taxi,716.3538918449601
Strassenbahn,1154.5899873838348
Strassenbahn,1176.128881936298
Strassenbahn,1024.9773860099604
Strassenbahn,1267.1797947756045
Strassenbahn,1023.5671233686803
Strassenbahn,1235.9191595673983
Taxi,430.8272840006536
Strassenbahn,1122.5253874640093
Strassenbahn,1148.774399540045
Taxi,441.2300759808206
Taxi,510.91373865813404
Taxi,549.8872365872475
Strassenbahn,1264.3232124926449
Strassenbahn,1258.0693142462364
Taxi,585.9340352664703
Strassenbahn,1166.7301527371228
Strassenbahn,1145.3642430571113
Strassenbahn,1119.756354851962
Strassenbahn,1149.4943545875456
Strassenbahn,1193.2447721440928
Strassenbahn,1182.2600820086086
Strassenbahn,1253.1134869004982
Strassenbahn,1131.35807913942
Strassenbahn,1152.7855054966608
Strassenbahn,1061.4725734044293
Taxi,678.5941364838852
Strassenbahn,1077.0569828134724
Strassenbahn,1271.9054860105398
Strassenbahn,1054.8284917877695
Strassenbahn,1101.1334296673112
Strassenbahn,1006.1769366523106
Strassenbahn,1230.8661100457657
Taxi,510.853997670798
Strassenbahn,1291.8559286074278
Strassenbahn,1076.5624573966911
Strassenbahn,1078.3642322557093
Strassenbahn,1290.666618065483
Strassenbahn,1140.834590339898
Strassenbahn,1239.3880947373877
Strassenbahn,1210.9707667673642
Strassenbahn,1264.4216232600484
Strassenbahn,1186.997209285317
Strassenbahn,1203.2812555707628
Strassenbahn,1278.7574296073024
Strassenbahn,1032.3974202236911
Strassenbahn,1012.6629475663843
Strassenbahn,1108.985867868621
Strassenbahn,1231.378546851535
Strassenbahn,1029.632158057239
Strassenbahn,1116.2973356816642
Strassenbahn,1059.8365794628317
Strassenbahn,1045.325721327397
Strassenbahn,1108.7845772712085
Strassenbahn,1219.9930959098351
Strassenbahn,1032.8561989968296
Strassenbahn,1059.183231589366
Strassenbahn,1034.4936391214055
Strassenbahn,1175.925806913262
Strassenbahn,1225.3948005064456
Strassenbahn,1263.0099089359328
Taxi,731.1336194079367
Taxi,625.3287494486892
Strassenbahn,1028.8748386646207
Strassenbahn,1134.3231840126368
